label,label_id,precision,recall,f1_score,support,model_key,model_id,model_family,condition,seed
الحصول على بطاقة افتراضية,14,0.5689655172413793,0.717391304347826,0.6346153846153846,46.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
الحصول على بطاقة افتراضية يمكن التخلص منها,15,0.6428571428571429,0.1666666666666666,0.2647058823529412,54.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
الحصول على بطاقة فعلية,16,0.8205128205128205,0.8,0.810126582278481,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
الدفع المباشر للدين غير معروف,17,0.7777777777777778,0.6862745098039216,0.7291666666666666,51.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
الدفع بالبطاقة المعلق,18,0.7804878048780488,0.6037735849056604,0.6808510638297872,53.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
الدفع بالبطاقة غير معترف به,19,0.5294117647058824,0.45,0.4864864864864865,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
السحب النقدي غير معترف به,20,0.6346153846153846,0.8048780487804879,0.7096774193548387,41.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
الصرف عبر التطبيق,21,0.6530612244897959,0.8,0.7191011235955056,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
المستفيد غير مسموح به,22,0.723404255319149,0.6666666666666666,0.6938775510204082,51.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
الهاتف المفقود أو المسروق,23,0.868421052631579,0.8048780487804879,0.8354430379746836,41.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
انتظار التحويل,24,0.85,0.4047619047619047,0.5483870967741935,42.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
انهاء حساب,25,0.821917808219178,0.8955223880597015,0.8571428571428571,67.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
بطاقة على وشك الانتهاء,26,0.8372093023255814,0.8571428571428571,0.8470588235294118,42.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
بطاقة مخترقة,27,0.6774193548387096,0.525,0.5915492957746479,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تحرير التفاصيل الشخصية,28,0.8888888888888888,0.8888888888888888,0.8888888888888888,45.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تحصيل رسوم التحويل,29,0.5957446808510638,0.7,0.6436781609195402,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تحقق من تعبئة الرصيد,30,0.9534883720930232,0.9318181818181818,0.942528735632184,44.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تحقق من هويتي,31,0.7619047619047619,0.8,0.7804878048780488,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تعبئة الرصيد نقدًا أو بشيك,32,0.7419354838709677,0.7419354838709677,0.7419354838709677,62.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تعبئة تلقائية,33,0.8360655737704918,0.8360655737704918,0.8360655737704918,61.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تغيير رمز التعريف الشخصي,34,0.9565217391304348,0.88,0.9166666666666666,50.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تفعيل بطاقتي,35,0.9655172413793104,0.6363636363636364,0.7671232876712328,44.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تقدير تسليم البطاقة,36,0.7297297297297297,0.6428571428571429,0.6835443037974683,42.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تلقي الأموال,37,0.8,0.7547169811320755,0.7766990291262136,53.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تلقي مبلغ خاطئ من النقد,38,0.647887323943662,0.8846153846153846,0.7479674796747967,52.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تم التحصيل مرتين,39,0.8032786885245902,0.9245283018867924,0.8596491228070176,53.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تم تحصيل رسوم الدفع بالبطاقة,40,0.746031746031746,0.7580645161290323,0.752,62.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
تم رفض الدفع بالبطاقة,41,0.6666666666666666,0.5,0.5714285714285714,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
توقيت التحويل,42,0.5964912280701754,0.85,0.7010309278350515,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
حد السن,43,0.8571428571428571,0.9333333333333332,0.8936170212765957,45.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
حدود البطاقة التي يمكن التخلص منها,44,0.6964285714285714,0.8125,0.75,48.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
حدود التعبئة,45,0.8333333333333334,0.8490566037735849,0.8411214953271028,53.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
دعم أجهزة الصراف الآلي,46,0.902439024390244,0.902439024390244,0.902439024390244,41.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
دعم البلد,47,0.925,0.925,0.925,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
دعم العملات الورقية,48,0.7441860465116279,0.7111111111111111,0.7272727272727273,45.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
ربط البطاقة,49,0.75,0.8888888888888888,0.8135593220338984,54.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
رسوم إضافية على كشف الحساب,50,0.6818181818181818,0.75,0.7142857142857143,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
رسوم السحب النقدي,51,0.7111111111111111,0.7441860465116279,0.7272727272727273,43.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
رسوم الصرف,52,0.8787878787878788,0.6590909090909091,0.7532467532467533,44.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
رفض التحويل,53,0.9523809523809524,0.4444444444444444,0.6060606060606061,45.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
رفض السحب النقدي,54,0.868421052631579,0.7021276595744681,0.7764705882352941,47.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
رمز التعريف الشخصي محظور,55,0.8285714285714286,0.725,0.7733333333333333,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
سعر الصرف,56,0.8333333333333334,0.875,0.8536585365853658,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
سعر الصرف الخاطئ للدفع بالبطاقة,57,0.8148148148148148,0.7857142857142857,0.8,56.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
سعر صرف خاطئ للسحب النقدي,58,0.8108108108108109,0.7142857142857143,0.759493670886076,42.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
طلب استرداد,59,0.9,0.675,0.7714285714285715,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
طلب بطاقة فعلية,60,0.5802469135802469,0.8392857142857143,0.6861313868613139,56.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
عادت تعبئة الرصيد,61,0.5102040816326531,0.5952380952380952,0.5494505494505495,42.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
عدم التلامس لا يعمل,62,0.9736842105263158,0.7872340425531915,0.8705882352941177,47.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
غير قادر على التحقق من الهوية,63,0.8823529411764706,0.7317073170731707,0.8,41.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
فشل التحويل,64,0.8709677419354839,0.4736842105263157,0.6136363636363636,57.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
فشل التعبئة,65,0.7575757575757576,0.5208333333333334,0.6172839506172839,48.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
في انتظار التعبئة,66,0.6,0.7846153846153846,0.68,65.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
في انتظار السحب النقدي,67,0.9433962264150944,0.7142857142857143,0.8130081300813008,70.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
فيزا أو ماستر كارد,68,0.9,0.8780487804878049,0.8888888888888888,41.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
قبول البطاقة,69,0.7714285714285715,0.675,0.72,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
لم يتم تحديث الرصيد بعد التحويل المصرفي,70,0.4512195121951219,0.7708333333333334,0.5692307692307692,48.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
لم يتم تحديث الرصيد بعد الشيك أو الإيداع النقدي,71,0.8181818181818182,0.675,0.7397260273972602,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
لم يستلم المستلم التحويل,72,0.5285714285714286,0.8043478260869565,0.6379310344827587,46.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
لماذا التحقق من الهوية,73,0.5849056603773585,0.7560975609756098,0.6595744680851063,41.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
نسيان رمز المرور,74,0.8717948717948718,0.85,0.8607594936708861,40.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
نقل إلى الحساب,75,0.6666666666666666,0.847457627118644,0.746268656716418,59.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
وصول البطاقة,76,0.5223880597014925,0.8536585365853658,0.6481481481481481,41.0,AraBERT_E1_seed_123,AraBERT_E1_seed_123,AraBERTv2-base,E1,123
آبل باي أو جوجل باي,0,0.8444444444444444,0.9047619047619048,0.8735632183908046,42.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
إرجاع الدفع بالبطاقة؟,1,0.5166666666666667,0.6739130434782609,0.5849056603773585,46.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
إعادة الشحن عن طريق رسوم التحويل المصرفي,2,0.5757575757575758,0.7169811320754716,0.6386554621848739,53.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
إلغاء التحويل,3,0.8181818181818182,0.9,0.8571428571428571,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
ابتلاع البطاقة,4,0.8333333333333334,0.625,0.7142857142857143,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
استرداد الأموال غير مرئي,5,0.6744186046511628,0.725,0.6987951807228916,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
البطاقات والعملات المدعومة,6,0.7291666666666666,0.813953488372093,0.7692307692307693,43.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
البطاقة الافتراضية لا تعمل,7,0.8695652173913043,0.4545454545454545,0.5970149253731343,44.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
البطاقة المفقودة أو المسروقة,8,0.7555555555555555,0.6415094339622641,0.6938775510204082,53.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
البطاقة لا تعمل,9,0.55,0.825,0.66,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
التحقق من مصدر الأموال,10,0.9090909090909092,0.8333333333333334,0.8695652173913043,48.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
التعبئة عن طريق البطاقة,11,0.3571428571428571,0.4166666666666667,0.3846153846153846,48.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
التعبئة عن طريق شحن البطاقة,12,0.8378378378378378,0.7380952380952381,0.7848101265822784,42.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
الحصول على بطاقة احتياطية,13,0.6296296296296297,0.85,0.723404255319149,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
الحصول على بطاقة افتراضية,14,0.7777777777777778,0.7608695652173914,0.7692307692307693,46.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
الحصول على بطاقة افتراضية يمكن التخلص منها,15,0.717948717948718,0.5185185185185185,0.6021505376344086,54.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
الحصول على بطاقة فعلية,16,0.8333333333333334,0.875,0.8536585365853658,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
الدفع المباشر للدين غير معروف,17,0.8055555555555556,0.5686274509803921,0.6666666666666666,51.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
الدفع بالبطاقة المعلق,18,0.8157894736842105,0.5849056603773585,0.6813186813186813,53.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
الدفع بالبطاقة غير معترف به,19,0.5897435897435898,0.575,0.5822784810126582,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
السحب النقدي غير معترف به,20,0.5636363636363636,0.7560975609756098,0.6458333333333334,41.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
الصرف عبر التطبيق,21,0.7894736842105263,0.75,0.7692307692307693,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
المستفيد غير مسموح به,22,0.6206896551724138,0.7058823529411765,0.6605504587155964,51.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
الهاتف المفقود أو المسروق,23,0.782608695652174,0.8780487804878049,0.8275862068965517,41.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
انتظار التحويل,24,0.7037037037037037,0.4523809523809524,0.5507246376811594,42.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
انهاء حساب,25,0.8666666666666667,0.7761194029850746,0.8188976377952756,67.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
بطاقة على وشك الانتهاء,26,0.918918918918919,0.8095238095238095,0.8607594936708861,42.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
بطاقة مخترقة,27,0.5652173913043478,0.65,0.6046511627906976,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تحرير التفاصيل الشخصية,28,0.84,0.9333333333333332,0.8842105263157894,45.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تحصيل رسوم التحويل,29,0.627906976744186,0.675,0.6506024096385542,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تحقق من تعبئة الرصيد,30,0.9393939393939394,0.7045454545454546,0.8051948051948052,44.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تحقق من هويتي,31,0.7441860465116279,0.8,0.7710843373493976,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تعبئة الرصيد نقدًا أو بشيك,32,0.7049180327868853,0.6935483870967742,0.6991869918699187,62.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تعبئة تلقائية,33,0.7966101694915254,0.7704918032786885,0.7833333333333333,61.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تغيير رمز التعريف الشخصي,34,0.9555555555555556,0.86,0.9052631578947368,50.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تفعيل بطاقتي,35,0.90625,0.6590909090909091,0.7631578947368421,44.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تقدير تسليم البطاقة,36,0.6444444444444445,0.6904761904761905,0.6666666666666666,42.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تلقي الأموال,37,0.7833333333333333,0.8867924528301887,0.831858407079646,53.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تلقي مبلغ خاطئ من النقد,38,0.7818181818181819,0.8269230769230769,0.8037383177570093,52.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تم التحصيل مرتين,39,0.8275862068965517,0.9056603773584906,0.8648648648648649,53.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تم تحصيل رسوم الدفع بالبطاقة,40,0.7014925373134329,0.7580645161290323,0.7286821705426356,62.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
تم رفض الدفع بالبطاقة,41,0.7586206896551724,0.55,0.6376811594202898,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
توقيت التحويل,42,0.5555555555555556,0.75,0.6382978723404256,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
حد السن,43,0.8936170212765957,0.9333333333333332,0.9130434782608696,45.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
حدود البطاقة التي يمكن التخلص منها,44,0.9047619047619048,0.7916666666666666,0.8444444444444444,48.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
حدود التعبئة,45,0.8863636363636364,0.7358490566037735,0.8041237113402062,53.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
دعم أجهزة الصراف الآلي,46,0.7916666666666666,0.926829268292683,0.8539325842696629,41.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
دعم البلد,47,0.8536585365853658,0.875,0.8641975308641975,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
دعم العملات الورقية,48,0.725,0.6444444444444445,0.6823529411764706,45.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
ربط البطاقة,49,0.7777777777777778,0.9074074074074074,0.8376068376068376,54.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
رسوم إضافية على كشف الحساب,50,0.7631578947368421,0.725,0.7435897435897436,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
رسوم السحب النقدي,51,0.7073170731707317,0.6744186046511628,0.6904761904761905,43.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
رسوم الصرف,52,0.92,0.5227272727272727,0.6666666666666666,44.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
رفض التحويل,53,0.8125,0.5777777777777777,0.6753246753246753,45.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
رفض السحب النقدي,54,0.7446808510638298,0.7446808510638298,0.7446808510638298,47.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
رمز التعريف الشخصي محظور,55,0.75,0.675,0.7105263157894737,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
سعر الصرف,56,0.875,0.875,0.875,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
سعر الصرف الخاطئ للدفع بالبطاقة,57,0.86,0.7678571428571429,0.8113207547169812,56.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
سعر صرف خاطئ للسحب النقدي,58,0.8,0.7619047619047619,0.7804878048780488,42.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
طلب استرداد,59,0.8387096774193549,0.65,0.7323943661971831,40.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
طلب بطاقة فعلية,60,0.6470588235294118,0.7857142857142857,0.7096774193548387,56.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
عادت تعبئة الرصيد,61,0.6153846153846154,0.5714285714285714,0.5925925925925926,42.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
عدم التلامس لا يعمل,62,0.951219512195122,0.8297872340425532,0.8863636363636364,47.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
غير قادر على التحقق من الهوية,63,0.7857142857142857,0.8048780487804879,0.7951807228915663,41.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
فشل التحويل,64,0.7666666666666667,0.4035087719298245,0.5287356321839081,57.0,AraBERT_E1_seed_2026,AraBERT_E1_seed_2026,AraBERTv2-base,E1,2026
